order_id,order_date,customer_id,region,category,channel,unit_price,quantity,revenue,order_month,order_year,order_quarter
ORD-11431,2024-04-06,CUST-1267,Asia Pacific,Beauty & Personal Care,Online,55.31,2,110.62,2024-04,2024,2024Q2
ORD-10907,2024-04-06,CUST-1395,North America,Office Supplies,Online,22.31,1,22.31,2024-04,2024,2024Q2
ORD-10150,2024-04-06,CUST-1451,North America,Electronics,Online,733.01,1,733.01,2024-04,2024,2024Q2
ORD-10612,2024-04-06,CUST-1161,Africa,Electronics,Retail Partner,394.78,1,394.78,2024-04,2024,2024Q2
ORD-11660,2024-04-07,CUST-1163,Europe,Apparel,Online,299.36879999999996,1,299.37,2024-04,2024,2024Q2
ORD-11292,2024-04-07,CUST-1190,North America,Home & Kitchen,Online,190.87,1,190.87,2024-04,2024,2024Q2
ORD-11171,2024-04-08,CUST-1492,North America,Office Supplies,Online,17.77,1,17.77,2024-04,2024,2024Q2
ORD-11614,2024-04-09,CUST-1263,Europe,Home & Kitchen,Online,85.04,1,85.04,2024-04,2024,2024Q2
ORD-11260,2024-04-09,CUST-1243,Africa,Beauty & Personal Care,Online,59.05,1,59.05,2024-04,2024,2024Q2
ORD-10486,2024-04-09,CUST-1028,Asia Pacific,Sports & Outdoors,Online,104.82,1,104.82,2024-04,2024,2024Q2
ORD-10276,2024-04-09,CUST-1423,Europe,Home & Kitchen,Online,120.09,1,120.09,2024-04,2024,2024Q2
ORD-11441,2024-04-09,CUST-1315,Europe,Electronics,Retail Partner,319.39,1,319.39,2024-04,2024,2024Q2
ORD-11014,2024-04-09,CUST-1175,North America,Home & Kitchen,Retail Partner,63.41,2,126.82,2024-04,2024,2024Q2
ORD-11669,2024-04-09,CUST-1222,Unknown,Electronics,Online,348.94,1,348.94,2024-04,2024,2024Q2
ORD-10994,2024-04-10,CUST-1469,Europe,Sports & Outdoors,Marketplace,44.48,3,133.44,2024-04,2024,2024Q2
ORD-10054,2024-04-10,CUST-1474,Middle East,Beauty & Personal Care,Retail Partner,50.88,1,50.88,2024-04,2024,2024Q2
ORD-11580,2024-04-10,CUST-1075,North America,Home & Kitchen,Retail Partner,133.24,2,266.48,2024-04,2024,2024Q2
ORD-10897,2024-04-10,CUST-1432,North America,Electronics,Retail Partner,652.43,1,652.43,2024-04,2024,2024Q2
ORD-10258,2024-04-10,CUST-1421,North America,Apparel,Marketplace,94.23,2,188.46,2024-04,2024,2024Q2
ORD-10209,2024-04-11,CUST-1193,Africa,Home & Kitchen,Online,130.52,1,130.52,2024-04,2024,2024Q2
ORD-11346,2024-04-11,CUST-1212,Africa,Apparel,Online,78.05,1,78.05,2024-04,2024,2024Q2
ORD-11118,2024-04-11,CUST-1326,Africa,Sports & Outdoors,Online,84.98,2,169.96,2024-04,2024,2024Q2
ORD-10874,2024-04-12,CUST-1204,Africa,Apparel,Retail Partner,131.01,1,131.01,2024-04,2024,2024Q2
ORD-10366,2024-04-13,CUST-1032,Europe,Sports & Outdoors,Online,126.51,3,379.53,2024-04,2024,2024Q2
ORD-11480,2024-04-13,CUST-1456,Europe,Home & Kitchen,Online,90.12,2,180.24,2024-04,2024,2024Q2
ORD-11235,2024-04-13,CUST-1166,Europe,Home & Kitchen,Online,208.91,1,208.91,2024-04,2024,2024Q2
ORD-11210,2024-04-13,CUST-1256,North America,Electronics,Retail Partner,80.45,2,160.9,2024-04,2024,2024Q2
ORD-10606,2024-04-13,CUST-1432,Asia Pacific,Electronics,Online,312.45,1,312.45,2024-04,2024,2024Q2
ORD-11070,2024-04-13,CUST-1089,Middle East,Home & Kitchen,Online,76.63,1,76.63,2024-04,2024,2024Q2
ORD-11053,2024-04-14,CUST-1173,Africa,Electronics,Retail Partner,650.65,1,650.65,2024-04,2024,2024Q2
ORD-11500,2024-04-14,CUST-1074,Asia Pacific,Apparel,Retail Partner,71.05,1,71.05,2024-04,2024,2024Q2
ORD-10467,2024-04-14,CUST-1374,Middle East,Office Supplies,Online,97.8,2,195.6,2024-04,2024,2024Q2
ORD-10642,2024-04-15,CUST-1320,Africa,Office Supplies,Retail Partner,10.45,1,10.45,2024-04,2024,2024Q2
ORD-11590,2024-04-15,CUST-1226,North America,Home & Kitchen,Online,125.23,1,125.23,2024-04,2024,2024Q2
ORD-11403,2024-04-15,CUST-1041,Asia Pacific,Electronics,Retail Partner,364.08,1,364.08,2024-04,2024,2024Q2
ORD-11532,2024-04-17,CUST-1163,Asia Pacific,Sports & Outdoors,Marketplace,46.12,2,92.24,2024-04,2024,2024Q2
ORD-10201,2024-04-17,CUST-1058,Africa,Home & Kitchen,Online,249.32,1,249.32,2024-04,2024,2024Q2
ORD-11320,2024-04-17,CUST-1272,Africa,Beauty & Personal Care,Online,10.97,3,32.91,2024-04,2024,2024Q2
ORD-10487,2024-04-18,CUST-1286,Asia Pacific,Electronics,Online,1090.17,2,2180.34,2024-04,2024,2024Q2
ORD-10599,2024-04-18,CUST-1218,Europe,Apparel,Online,87.37,1,87.37,2024-04,2024,2024Q2
ORD-11666,2024-04-18,CUST-1498,Asia Pacific,Office Supplies,Online,24.06,1,24.06,2024-04,2024,2024Q2
ORD-10512,2024-04-19,CUST-1412,North America,Electronics,Retail Partner,1050.03,3,3150.09,2024-04,2024,2024Q2
ORD-11464,2024-04-19,CUST-1232,Europe,Home & Kitchen,Online,187.08,1,187.08,2024-04,2024,2024Q2
ORD-11715,2024-04-19,CUST-1174,Europe,Electronics,Online,838.45,1,838.45,2024-04,2024,2024Q2
ORD-11089,2024-04-19,CUST-1146,North America,Electronics,Retail Partner,1074.86,1,1074.86,2024-04,2024,2024Q2
ORD-11625,2024-04-20,CUST-1158,Europe,Electronics,Online,940.68,1,940.68,2024-04,2024,2024Q2
ORD-11370,2024-04-20,CUST-1085,Asia Pacific,Electronics,Online,1085.53,1,1085.53,2024-04,2024,2024Q2
ORD-10148,2024-04-21,CUST-1247,North America,Electronics,Retail Partner,1038.38,2,2076.76,2024-04,2024,2024Q2
ORD-11205,2024-04-21,CUST-1027,North America,Home & Kitchen,Online,142.81,1,142.81,2024-04,2024,2024Q2
ORD-11312,2024-04-21,CUST-1498,Middle East,Sports & Outdoors,Online,172.21,1,172.21,2024-04,2024,2024Q2
ORD-11314,2024-04-21,CUST-1363,North America,Sports & Outdoors,Online,130.34,1,130.34,2024-04,2024,2024Q2
ORD-11277,2024-04-21,CUST-1012,Asia Pacific,Apparel,Online,48.84,1,48.84,2024-04,2024,2024Q2
ORD-10399,2024-04-22,CUST-1230,Asia Pacific,Home & Kitchen,Online,20.98,1,20.98,2024-04,2024,2024Q2
ORD-10119,2024-04-22,CUST-1277,Europe,Office Supplies,Marketplace,96.61,1,96.61,2024-04,2024,2024Q2
ORD-10709,2024-04-22,CUST-1230,North America,Apparel,Marketplace,73.24,1,73.24,2024-04,2024,2024Q2
ORD-11617,2024-04-23,CUST-1480,Africa,Sports & Outdoors,Online,68.33,1,68.33,2024-04,2024,2024Q2
ORD-10466,2024-04-24,CUST-1258,North America,Apparel,Marketplace,36.62,2,73.24,2024-04,2024,2024Q2
ORD-11603,2024-04-25,CUST-1356,Africa,Electronics,Online,160.08,1,160.08,2024-04,2024,2024Q2
ORD-10887,2024-04-25,CUST-1258,Europe,Office Supplies,Online,59.12,1,59.12,2024-04,2024,2024Q2
ORD-11355,2024-04-25,CUST-1005,Asia Pacific,Apparel,Marketplace,62.3,1,62.3,2024-04,2024,2024Q2
ORD-11308,2024-04-27,CUST-1014,North America,Electronics,Online,861.75,2,1723.5,2024-04,2024,2024Q2
ORD-10830,2024-04-27,CUST-1049,Middle East,Electronics,Retail Partner,1019.79,1,1019.79,2024-04,2024,2024Q2
ORD-10457,2024-04-28,CUST-1169,Unknown,Electronics,Retail Partner,955.08,1,955.08,2024-04,2024,2024Q2
ORD-10350,2024-04-28,CUST-1469,Asia Pacific,Apparel,Online,107.43,2,214.86,2024-04,2024,2024Q2
ORD-10490,2024-04-28,CUST-1478,North America,Apparel,Online,110.02,2,220.04,2024-04,2024,2024Q2
ORD-11807,2024-04-29,CUST-1233,Asia Pacific,Home & Kitchen,Online,216.0,1,216.0,2024-04,2024,2024Q2
ORD-11097,2024-04-29,CUST-1479,Africa,Electronics,Retail Partner,539.54,1,539.54,2024-04,2024,2024Q2
ORD-11129,2024-04-29,CUST-1106,Europe,Home & Kitchen,Retail Partner,121.55,4,486.2,2024-04,2024,2024Q2
ORD-11372,2024-04-30,CUST-1199,Asia Pacific,Apparel,Online,86.72,2,173.44,2024-04,2024,2024Q2
ORD-11439,2024-04-30,CUST-1350,North America,Sports & Outdoors,Marketplace,147.97,1,147.97,2024-04,2024,2024Q2
ORD-10278,2024-04-30,CUST-1351,North America,Sports & Outdoors,Online,265.83,2,531.66,2024-04,2024,2024Q2
ORD-10810,2024-04-30,CUST-1491,Africa,Sports & Outdoors,Online,113.74,1,113.74,2024-04,2024,2024Q2
ORD-10857,2024-04-30,CUST-1129,Europe,Beauty & Personal Care,Online,70.99,1,70.99,2024-04,2024,2024Q2
ORD-11640,2024-05-01,CUST-1216,Asia Pacific,Office Supplies,Online,71.89,1,71.89,2024-05,2024,2024Q2
ORD-11135,2024-05-01,CUST-1353,Asia Pacific,Electronics,Online,971.01,1,971.01,2024-05,2024,2024Q2
ORD-10114,2024-05-01,CUST-1441,Asia Pacific,Apparel,Retail Partner,49.2,2,98.4,2024-05,2024,2024Q2
ORD-11825,2024-05-02,CUST-1384,North America,Beauty & Personal Care,Online,11.06,2,22.12,2024-05,2024,2024Q2
ORD-11430,2024-05-02,CUST-1355,North America,Beauty & Personal Care,Marketplace,21.61,1,21.61,2024-05,2024,2024Q2
ORD-11017,2024-05-02,CUST-1090,North America,Sports & Outdoors,Online,69.99,1,69.99,2024-05,2024,2024Q2
ORD-11570,2024-05-02,CUST-1430,Asia Pacific,Apparel,Retail Partner,66.23,3,198.69,2024-05,2024,2024Q2
ORD-11801,2024-05-02,CUST-1066,North America,Home & Kitchen,Retail Partner,155.04,1,155.04,2024-05,2024,2024Q2
ORD-10843,2024-05-03,CUST-1219,Europe,Home & Kitchen,Marketplace,231.82,1,231.82,2024-05,2024,2024Q2
ORD-10651,2024-05-04,CUST-1067,Europe,Home & Kitchen,Retail Partner,91.42,1,91.42,2024-05,2024,2024Q2
ORD-10168,2024-05-04,CUST-1441,North America,Apparel,Online,148.27,3,444.81,2024-05,2024,2024Q2
ORD-11474,2024-05-04,CUST-1332,North America,Beauty & Personal Care,Marketplace,54.29,1,54.29,2024-05,2024,2024Q2
ORD-10875,2024-05-04,CUST-1435,Europe,Office Supplies,Retail Partner,11.07,2,22.14,2024-05,2024,2024Q2
ORD-10270,2024-05-05,CUST-1031,Europe,Electronics,Retail Partner,1152.54,1,1152.54,2024-05,2024,2024Q2
ORD-10761,2024-05-05,CUST-1424,North America,Electronics,Online,1042.21,1,1042.21,2024-05,2024,2024Q2
ORD-10397,2024-05-05,CUST-1203,Asia Pacific,Home & Kitchen,Online,151.82,1,151.82,2024-05,2024,2024Q2
ORD-11701,2024-05-06,CUST-1337,Asia Pacific,Electronics,Online,784.88,3,2354.64,2024-05,2024,2024Q2
ORD-10439,2024-05-06,CUST-1298,Africa,Beauty & Personal Care,Marketplace,62.08,3,186.24,2024-05,2024,2024Q2
ORD-11815,2024-05-07,CUST-1213,Asia Pacific,Electronics,Marketplace,484.08,1,484.08,2024-05,2024,2024Q2
ORD-10343,2024-05-07,CUST-1328,Africa,Apparel,Online,81.75,2,163.5,2024-05,2024,2024Q2
ORD-10240,2024-05-08,CUST-1467,Middle East,Electronics,Retail Partner,577.0,2,1154.0,2024-05,2024,2024Q2
ORD-11011,2024-05-08,CUST-1241,Europe,Home & Kitchen,Online,71.13,3,213.39,2024-05,2024,2024Q2
ORD-10284,2024-05-08,CUST-1336,Europe,Electronics,Retail Partner,321.96,1,321.96,2024-05,2024,2024Q2
ORD-10884,2024-05-08,CUST-1127,Europe,Apparel,Online,64.49,2,128.98,2024-05,2024,2024Q2
ORD-11400,2024-05-08,CUST-1418,Europe,Office Supplies,Retail Partner,55.22,1,55.22,2024-05,2024,2024Q2
ORD-10535,2024-05-09,CUST-1315,North America,Beauty & Personal Care,Online,57.05,1,57.05,2024-05,2024,2024Q2
ORD-10766,2024-05-09,CUST-1457,Asia Pacific,Electronics,Online,381.46,1,381.46,2024-05,2024,2024Q2
ORD-10230,2024-05-09,CUST-1196,North America,Home & Kitchen,Marketplace,75.66,1,75.66,2024-05,2024,2024Q2
ORD-10203,2024-05-09,CUST-1212,Africa,Electronics,Marketplace,249.18,1,249.18,2024-05,2024,2024Q2
ORD-10910,2024-05-09,CUST-1299,Asia Pacific,Electronics,Online,434.93,1,434.93,2024-05,2024,2024Q2
ORD-10991,2024-05-10,CUST-1376,Europe,Electronics,Retail Partner,1004.49,1,1004.49,2024-05,2024,2024Q2
ORD-10161,2024-05-10,CUST-1378,Africa,Home & Kitchen,Retail Partner,126.87,1,126.87,2024-05,2024,2024Q2
ORD-10414,2024-05-10,CUST-1212,Europe,Office Supplies,Online,86.76,1,86.76,2024-05,2024,2024Q2
ORD-11839,2024-05-10,CUST-1033,Asia Pacific,Office Supplies,Retail Partner,27.7,2,55.4,2024-05,2024,2024Q2
ORD-11540,2024-05-11,CUST-1398,Europe,Beauty & Personal Care,Retail Partner,57.8,1,57.8,2024-05,2024,2024Q2
ORD-11629,2024-05-12,CUST-1369,Asia Pacific,Home & Kitchen,Online,248.86,1,248.86,2024-05,2024,2024Q2
ORD-10332,2024-05-12,CUST-1174,Africa,Electronics,Retail Partner,815.79,3,2447.37,2024-05,2024,2024Q2
ORD-11811,2024-05-12,CUST-1150,North America,Beauty & Personal Care,Online,32.65,1,32.65,2024-05,2024,2024Q2
ORD-10035,2024-05-12,CUST-1043,Europe,Beauty & Personal Care,Retail Partner,21.82,2,43.64,2024-05,2024,2024Q2
ORD-10610,2024-05-13,CUST-1095,Europe,Apparel,Online,14.89,1,14.89,2024-05,2024,2024Q2
ORD-10636,2024-05-14,CUST-1232,Europe,Sports & Outdoors,Marketplace,153.66,1,153.66,2024-05,2024,2024Q2
ORD-11745,2024-05-14,CUST-1444,Europe,Sports & Outdoors,Marketplace,57.02,2,114.04,2024-05,2024,2024Q2
ORD-11592,2024-05-14,CUST-1199,Africa,Apparel,Retail Partner,125.74,1,125.74,2024-05,2024,2024Q2
ORD-10992,2024-05-14,CUST-1389,Asia Pacific,Apparel,Online,97.16,1,97.16,2024-05,2024,2024Q2
ORD-10219,2024-05-14,CUST-1367,Europe,Apparel,Online,112.42,1,112.42,2024-05,2024,2024Q2
ORD-11605,2024-05-15,CUST-1413,North America,Beauty & Personal Care,Online,54.86,1,54.86,2024-05,2024,2024Q2
ORD-11415,2024-05-15,CUST-1072,Asia Pacific,Electronics,Online,1131.21,1,1131.21,2024-05,2024,2024Q2
ORD-11804,2024-05-16,CUST-1485,Africa,Apparel,Online,139.46,2,278.92,2024-05,2024,2024Q2
ORD-10166,2024-05-17,CUST-1444,Asia Pacific,Electronics,Marketplace,579.53,1,579.53,2024-05,2024,2024Q2
ORD-10271,2024-05-17,CUST-1055,North America,Apparel,Online,73.05,2,146.1,2024-05,2024,2024Q2
ORD-11157,2024-05-18,CUST-1335,Africa,Electronics,Retail Partner,934.89,1,934.89,2024-05,2024,2024Q2
ORD-11571,2024-05-18,CUST-1345,North America,Sports & Outdoors,Online,252.03,2,504.06,2024-05,2024,2024Q2
ORD-11119,2024-05-18,CUST-1318,Asia Pacific,Home & Kitchen,Online,117.88,1,117.88,2024-05,2024,2024Q2
ORD-11651,2024-05-18,CUST-1399,Asia Pacific,Electronics,Online,114.07,1,114.07,2024-05,2024,2024Q2
ORD-11756,2024-05-18,CUST-1310,Europe,Electronics,Retail Partner,616.53,1,616.53,2024-05,2024,2024Q2
ORD-10888,2024-05-18,CUST-1038,Europe,Apparel,Online,54.3,1,54.3,2024-05,2024,2024Q2
ORD-10190,2024-05-18,CUST-1325,Asia Pacific,Home & Kitchen,Retail Partner,147.95,1,147.95,2024-05,2024,2024Q2
ORD-10741,2024-05-19,CUST-1414,North America,Sports & Outdoors,Online,224.64,1,224.64,2024-05,2024,2024Q2
ORD-10902,2024-05-19,CUST-1084,Africa,Electronics,Online,512.64,1,512.64,2024-05,2024,2024Q2
ORD-11567,2024-05-20,CUST-1167,Europe,Home & Kitchen,Online,110.69,1,110.69,2024-05,2024,2024Q2
ORD-11259,2024-05-20,CUST-1451,Africa,Home & Kitchen,Online,134.36,1,134.36,2024-05,2024,2024Q2
ORD-11692,2024-05-21,CUST-1458,North America,Electronics,Retail Partner,547.1,1,547.1,2024-05,2024,2024Q2
ORD-10107,2024-05-21,CUST-1196,North America,Home & Kitchen,Online,224.27,1,224.27,2024-05,2024,2024Q2
ORD-10663,2024-05-21,CUST-1122,North America,Home & Kitchen,Marketplace,204.33,1,204.33,2024-05,2024,2024Q2
ORD-10572,2024-05-22,CUST-1320,Asia Pacific,Home & Kitchen,Retail Partner,106.47,1,106.47,2024-05,2024,2024Q2
ORD-11367,2024-05-22,CUST-1428,Asia Pacific,Home & Kitchen,Retail Partner,74.95,1,74.95,2024-05,2024,2024Q2
ORD-10618,2024-05-22,CUST-1289,North America,Office Supplies,Online,72.46,2,144.92,2024-05,2024,2024Q2
ORD-10463,2024-05-22,CUST-1403,Europe,Electronics,Online,1024.89,4,4099.56,2024-05,2024,2024Q2
ORD-10678,2024-05-23,CUST-1083,Africa,Sports & Outdoors,Online,209.42,1,209.42,2024-05,2024,2024Q2
ORD-11258,2024-05-24,CUST-1234,Asia Pacific,Beauty & Personal Care,Marketplace,35.67,1,35.67,2024-05,2024,2024Q2
ORD-10524,2024-05-24,CUST-1451,North America,Home & Kitchen,Marketplace,171.62,2,343.24,2024-05,2024,2024Q2
ORD-10202,2024-05-25,CUST-1078,North America,Sports & Outdoors,Retail Partner,81.82,1,81.82,2024-05,2024,2024Q2
ORD-10908,2024-05-25,CUST-1493,Europe,Electronics,Online,347.4,1,347.4,2024-05,2024,2024Q2
ORD-11803,2024-05-25,CUST-1299,North America,Home & Kitchen,Online,27.98,3,83.94,2024-05,2024,2024Q2
ORD-11698,2024-05-25,CUST-1393,North America,Electronics,Retail Partner,417.37,1,417.37,2024-05,2024,2024Q2
ORD-11123,2024-05-25,CUST-1409,North America,Office Supplies,Online,13.98,1,13.98,2024-05,2024,2024Q2
ORD-11409,2024-05-26,CUST-1157,Middle East,Electronics,Retail Partner,507.82,3,1523.46,2024-05,2024,2024Q2
ORD-11080,2024-05-26,CUST-1215,Europe,Apparel,Retail Partner,11.41,1,11.41,2024-05,2024,2024Q2
ORD-11557,2024-05-27,CUST-1082,Asia Pacific,Beauty & Personal Care,Online,79.88,2,159.76,2024-05,2024,2024Q2
ORD-11295,2024-05-27,CUST-1463,Europe,Beauty & Personal Care,Online,29.33,1,29.33,2024-05,2024,2024Q2
ORD-10184,2024-05-27,CUST-1139,Middle East,Electronics,Online,929.23,1,929.23,2024-05,2024,2024Q2
ORD-11843,2024-05-27,CUST-1325,North America,Beauty & Personal Care,Retail Partner,11.67,2,23.34,2024-05,2024,2024Q2
ORD-10555,2024-05-27,CUST-1040,Africa,Beauty & Personal Care,Online,19.62,2,39.24,2024-05,2024,2024Q2
ORD-10987,2024-05-28,CUST-1237,North America,Apparel,Online,110.46,2,220.92,2024-05,2024,2024Q2
ORD-11350,2024-05-28,CUST-1364,Asia Pacific,Office Supplies,Online,7.6,2,15.2,2024-05,2024,2024Q2
ORD-10961,2024-05-29,CUST-1183,North America,Electronics,Online,1101.67,1,1101.67,2024-05,2024,2024Q2
ORD-10213,2024-05-29,CUST-1064,North America,Apparel,Retail Partner,108.35,1,108.35,2024-05,2024,2024Q2
ORD-11018,2024-05-30,CUST-1272,North America,Office Supplies,Marketplace,39.5,2,79.0,2024-05,2024,2024Q2
ORD-11723,2024-05-30,CUST-1393,Europe,Sports & Outdoors,Online,178.38,1,178.38,2024-05,2024,2024Q2
ORD-11016,2024-05-31,CUST-1267,North America,Sports & Outdoors,Online,264.83,1,264.83,2024-05,2024,2024Q2
ORD-11166,2024-05-31,CUST-1205,Africa,Sports & Outdoors,Online,194.02,1,194.02,2024-05,2024,2024Q2
ORD-10483,2024-06-01,CUST-1462,Europe,Electronics,Online,937.41,1,937.41,2024-06,2024,2024Q2
ORD-10941,2024-06-01,CUST-1402,North America,Beauty & Personal Care,Retail Partner,48.56,2,97.12,2024-06,2024,2024Q2
ORD-10614,2024-06-01,CUST-1287,Africa,Apparel,Marketplace,64.23,1,64.23,2024-06,2024,2024Q2
ORD-10066,2024-06-02,CUST-1109,Asia Pacific,Home & Kitchen,Retail Partner,192.32,1,192.32,2024-06,2024,2024Q2
ORD-11437,2024-06-03,CUST-1276,Europe,Sports & Outdoors,Online,189.26,1,189.26,2024-06,2024,2024Q2
ORD-11501,2024-06-03,CUST-1279,North America,Apparel,Online,91.14,1,91.14,2024-06,2024,2024Q2
ORD-10031,2024-06-03,CUST-1327,Asia Pacific,Apparel,Online,43.86,1,43.86,2024-06,2024,2024Q2
ORD-10360,2024-06-03,CUST-1259,Africa,Apparel,Online,127.8,1,127.8,2024-06,2024,2024Q2
ORD-11034,2024-06-04,CUST-1109,North America,Office Supplies,Online,35.71,1,35.71,2024-06,2024,2024Q2
ORD-11208,2024-06-04,CUST-1194,Unknown,Sports & Outdoors,Marketplace,276.02,1,276.02,2024-06,2024,2024Q2
ORD-10058,2024-06-04,CUST-1491,Europe,Apparel,Online,129.91,1,129.91,2024-06,2024,2024Q2
ORD-10023,2024-06-05,CUST-1070,Europe,Office Supplies,Marketplace,27.42,1,27.42,2024-06,2024,2024Q2
ORD-11067,2024-06-07,CUST-1468,North America,Sports & Outdoors,Online,268.81,1,268.81,2024-06,2024,2024Q2
ORD-11252,2024-06-07,CUST-1499,North America,Electronics,Retail Partner,999.05,1,999.05,2024-06,2024,2024Q2
ORD-11013,2024-06-07,CUST-1337,Europe,Home & Kitchen,Online,241.9,1,241.9,2024-06,2024,2024Q2
ORD-10928,2024-06-07,CUST-1121,Asia Pacific,Office Supplies,Marketplace,9.33,2,18.66,2024-06,2024,2024Q2
ORD-10043,2024-06-10,CUST-1036,Europe,Electronics,Retail Partner,1188.86,1,1188.86,2024-06,2024,2024Q2
ORD-10194,2024-06-10,CUST-1206,North America,Sports & Outdoors,Marketplace,162.09,1,162.09,2024-06,2024,2024Q2
ORD-11397,2024-06-11,CUST-1001,Africa,Sports & Outdoors,Online,157.62,3,472.86,2024-06,2024,2024Q2
ORD-11443,2024-06-11,CUST-1248,North America,Sports & Outdoors,Online,135.39,1,135.39,2024-06,2024,2024Q2
ORD-11658,2024-06-12,CUST-1127,Europe,Home & Kitchen,Online,173.09,1,173.09,2024-06,2024,2024Q2
ORD-11081,2024-06-13,CUST-1322,Middle East,Home & Kitchen,Online,182.95,1,182.95,2024-06,2024,2024Q2
ORD-11776,2024-06-13,CUST-1367,Unknown,Apparel,Online,89.07,1,89.07,2024-06,2024,2024Q2
ORD-11041,2024-06-14,CUST-1336,North America,Sports & Outdoors,Retail Partner,44.12,1,44.12,2024-06,2024,2024Q2
ORD-10109,2024-06-14,CUST-1356,Europe,Electronics,Online,486.65,1,486.65,2024-06,2024,2024Q2
ORD-10590,2024-06-15,CUST-1261,North America,Sports & Outdoors,Online,115.94,2,231.88,2024-06,2024,2024Q2
ORD-10649,2024-06-15,CUST-1115,Africa,Sports & Outdoors,Online,253.22,1,253.22,2024-06,2024,2024Q2
ORD-10373,2024-06-15,CUST-1188,North America,Electronics,Retail Partner,118.83,1,118.83,2024-06,2024,2024Q2
ORD-11585,2024-06-16,CUST-1338,Europe,Apparel,Online,107.75,1,107.75,2024-06,2024,2024Q2
ORD-10849,2024-06-16,CUST-1372,North America,Home & Kitchen,Marketplace,76.67,1,76.67,2024-06,2024,2024Q2
ORD-10701,2024-06-16,CUST-1459,Europe,Apparel,Online,17.98,1,17.98,2024-06,2024,2024Q2
ORD-10115,2024-06-17,CUST-1141,Europe,Home & Kitchen,Online,71.97,1,71.97,2024-06,2024,2024Q2
ORD-11216,2024-06-17,CUST-1195,North America,Apparel,Online,99.51,1,99.51,2024-06,2024,2024Q2
ORD-11239,2024-06-17,CUST-1019,North America,Sports & Outdoors,Online,83.71,1,83.71,2024-06,2024,2024Q2
ORD-11633,2024-06-18,CUST-1061,Europe,Office Supplies,Retail Partner,22.4,1,22.4,2024-06,2024,2024Q2
ORD-10323,2024-06-19,CUST-1268,Europe,Electronics,Online,454.35,2,908.7,2024-06,2024,2024Q2
ORD-11719,2024-06-19,CUST-1127,Africa,Apparel,Online,41.29,2,82.58,2024-06,2024,2024Q2
ORD-10539,2024-06-20,CUST-1049,Europe,Electronics,Online,1155.05,1,1155.05,2024-06,2024,2024Q2
ORD-11098,2024-06-20,CUST-1203,North America,Sports & Outdoors,Online,104.47,1,104.47,2024-06,2024,2024Q2
ORD-11296,2024-06-20,CUST-1247,Europe,Sports & Outdoors,Marketplace,165.1,1,165.1,2024-06,2024,2024Q2
ORD-11251,2024-06-20,CUST-1043,Europe,Home & Kitchen,Retail Partner,233.66,2,467.32,2024-06,2024,2024Q2
ORD-11517,2024-06-21,CUST-1444,Europe,Beauty & Personal Care,Online,26.85,1,26.85,2024-06,2024,2024Q2
ORD-11380,2024-06-21,CUST-1050,Europe,Office Supplies,Marketplace,34.95,1,34.95,2024-06,2024,2024Q2
ORD-11238,2024-06-21,CUST-1274,Africa,Beauty & Personal Care,Online,39.51,1,39.51,2024-06,2024,2024Q2
ORD-11634,2024-06-21,CUST-1396,Europe,Sports & Outdoors,Retail Partner,195.06,4,780.24,2024-06,2024,2024Q2
ORD-10162,2024-06-21,CUST-1389,Africa,Electronics,Online,373.74,1,373.74,2024-06,2024,2024Q2
ORD-11068,2024-06-22,CUST-1027,Europe,Office Supplies,Online,37.17,2,74.34,2024-06,2024,2024Q2
ORD-11543,2024-06-22,CUST-1487,Asia Pacific,Electronics,Online,647.76,1,647.76,2024-06,2024,2024Q2
ORD-10334,2024-06-23,CUST-1276,North America,Beauty & Personal Care,Online,63.25,1,63.25,2024-06,2024,2024Q2
ORD-10664,2024-06-24,CUST-1036,Asia Pacific,Office Supplies,Online,46.66,1,46.66,2024-06,2024,2024Q2
ORD-10069,2024-06-25,CUST-1334,Africa,Home & Kitchen,Online,92.24,1,92.24,2024-06,2024,2024Q2
ORD-11272,2024-06-25,CUST-1322,Europe,Office Supplies,Retail Partner,7.25,1,7.25,2024-06,2024,2024Q2
ORD-11211,2024-06-26,CUST-1472,North America,Home & Kitchen,Online,98.42,1,98.42,2024-06,2024,2024Q2
ORD-11773,2024-06-26,CUST-1385,Asia Pacific,Electronics,Retail Partner,1081.62,1,1081.62,2024-06,2024,2024Q2
ORD-10513,2024-06-26,CUST-1285,Unknown,Office Supplies,Retail Partner,88.65,1,88.65,2024-06,2024,2024Q2
ORD-11021,2024-06-26,CUST-1357,Europe,Home & Kitchen,Online,81.9,1,81.9,2024-06,2024,2024Q2
